"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","41408779","OMOP2606741","0.5 ML Citalopram 40 MG/ML Injectable Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'citalopram'"">1"
"","43037921","OMOP4852962","0.5 ML Citalopram 40 MG/ML Injectable Solution Box of 10","Quant Clinical Box","Standard","10/05/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'citalopram'"">1"
"","41407618","OMOP2605580","0.5 ML Citalopram 40 MG/ML Injectable Solution Box of 5","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'citalopram'"">1"
"","41409783","OMOP2607745","0.5 ML Citalopram 40 MG/ML Injectable Solution [Cipramil]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'citalopram'"">1"
"","41410171","OMOP2608133","0.5 ML Citalopram 40 MG/ML Injectable Solution [Cipramil] Box of 5","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'citalopram'"">1"
"","41410259","OMOP2608221","0.5 ML Citalopram 40 MG/ML Injectable Solution [Cipramil] Box of 5 by Lundbeck","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'citalopram'"">1"
"","43037922","OMOP4852963","0.5 ML Citalopram 40 MG/ML Injectable Solution [SEROPRAM]","Quant Branded Drug","Standard","10/05/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'citalopram'"">1"
"","43037923","OMOP4852964","0.5 ML Citalopram 40 MG/ML Injectable Solution [SEROPRAM] Box of 10","Quant Branded Box","Standard","10/05/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'citalopram'"">1"
"","43037924","OMOP4852965","0.5 ML Citalopram 40 MG/ML Injectable Solution [SEROPRAM] Box of 10 by Lundbeck","Marketed Product","Standard","10/05/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'citalopram'"">1"
"","43165005","OMOP506973","0.5 ML Citalopram 40 MG/ML Prefilled Syringe","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'citalopram'"">1"
