"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","21067591","OMOP295252","1 ML Isocarboxazid 4 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'isocarboxazid'"">1"
"","21156203","OMOP298386","1 ML Moclobemide 10 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'moclobemide'"">1"
"","21126500","OMOP298388","1 ML Moclobemide 30 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'moclobemide'"">1"
"","21027967","OMOP288867","1 ML Selegiline 1 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","40718298","OMOP4739375","1 ML Selegiline 2 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","21057397","OMOP288865","1 ML Selegiline 3.8 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","21177394","OMOP326556","200 ML Selegiline 2 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","36954115","OMOP5212692","200 ML selegiline 2 MG/ML Oral Solution [Eldepryl]","Quant Branded Drug","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","21177395","OMOP326557","200 ML Selegiline 2 MG/ML Oral Solution [Eldepryl]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","36938964","OMOP5212693","200 ML selegiline 2 MG/ML Oral Solution [Eldepryl] by Orion","Marketed Product","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","21138036","OMOP326558","200 ML Selegiline 2 MG/ML Oral Solution [Eldepryl] by Orion","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","40166137","865206","24 HR selegiline 0.25 MG/HR Transdermal System","Quant Clinical Drug","Standard","10/03/2009","12/30/2099","0","1,633","0","355","Drug","RxNorm","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","40166138","865208","24 HR selegiline 0.25 MG/HR Transdermal System [Emsam]","Quant Branded Drug","Standard","10/03/2009","12/30/2099","1,633","1,633","355","355","Drug","RxNorm","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","40166139","865210","24 HR selegiline 0.375 MG/HR Transdermal System","Quant Clinical Drug","Standard","10/03/2009","12/30/2099","0","1,068","0","149","Drug","RxNorm","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","40166140","865212","24 HR selegiline 0.375 MG/HR Transdermal System [Emsam]","Quant Branded Drug","Standard","10/03/2009","12/30/2099","1,068","1,068","149","149","Drug","RxNorm","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","40166141","865214","24 HR selegiline 0.5 MG/HR Transdermal System","Quant Clinical Drug","Standard","10/03/2009","12/30/2099","0","979","0","111","Drug","RxNorm","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","40166142","865216","24 HR selegiline 0.5 MG/HR Transdermal System [Emsam]","Quant Branded Drug","Standard","10/03/2009","12/30/2099","979","979","111","111","Drug","RxNorm","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","36232717","1176815","Anipryl Oral Product","Branded Dose Group","Classification","07/31/2016","12/30/2099","0","0","0","0","Drug","RxNorm","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","36232718","1176816","Anipryl Pill","Branded Dose Group","Classification","07/31/2016","12/30/2099","0","0","0","0","Drug","RxNorm","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
"","36234206","1172191","Atapryl Oral Product","Branded Dose Group","Classification","07/31/2016","12/30/2099","0","0","0","0","Drug","RxNorm","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'selegiline'"">1"
