"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","36808661","OMOP4822703","100000 MG gabapentin 0.06 MG/MG Topical Gel","Quant Clinical Drug","Standard","01/27/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'gabapentin'"">1"
"","21078924","OMOP322191","100000 MG gabapentin 0.06 MG/MG Vaginal Gel","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'gabapentin'"">1"
"","40708359","OMOP4748684","1000 MG gabapentin 0.06 MG/MG Topical Cream","Quant Clinical Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'gabapentin'"">1"
"","36808731","OMOP4822773","1000 MG gabapentin 0.06 MG/MG Topical Gel","Quant Clinical Drug","Standard","01/27/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'gabapentin'"">1"
"","21077063","OMOP293682","1000 MG gabapentin 0.06 MG/MG Vaginal Gel","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'gabapentin'"">1"
"","36808712","OMOP4822754","1000 MG gabapentin 0.1 MG/MG Topical Gel","Quant Clinical Drug","Standard","01/27/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'gabapentin'"">1"
"","40708358","OMOP4748685","1000 MG gabapentin 0.1 MG/MG Vaginal Gel","Quant Clinical Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'gabapentin'"">1"
"","35131129","OMOP4788374","1000 MG topiramate 0.1 MG/MG Oral Granules","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'topiramate'"">1"
"","35136001","OMOP4793186","1000 MG topiramate 0.1 MG/MG Oral Granules [Topina]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'topiramate'"">1"
"","36924569","OMOP5212347","100 ML gabapentin 20 MG/ML Oral Solution","Quant Clinical Drug","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'gabapentin'"">1"
